"","nodeLabel","CpG","correlations"
"cg26794997","VAE63","cg26794997",0.688018627072687
"cg23112563","VAE63","cg23112563",0.687912345582221
"cg13280694","VAE63","cg13280694",0.687307913893772
"cg20375947","VAE63","cg20375947",0.687064148717045
"cg15855691","VAE63","cg15855691",0.687032279678287
"cg26170133","VAE63","cg26170133",0.686714234827851
"cg06309882","VAE63","cg06309882",0.686633348695596
"cg26902647","VAE63","cg26902647",0.686447854901983
"cg23216015","VAE63","cg23216015",0.685881293041244
"cg05907764","VAE63","cg05907764",0.685839858159732
"cg10588784","VAE63","cg10588784",0.685704385411613
"cg24083294","VAE63","cg24083294",0.68569437580972
"cg15534366","VAE63","cg15534366",0.685387857913968
"cg24188437","VAE63","cg24188437",0.685233053425927
"cg19453059","VAE63","cg19453059",0.683591197325897
"cg12279125","VAE63","cg12279125",0.68358891884373
"cg02161203","VAE63","cg02161203",0.683537815718687
"cg26578408","VAE63","cg26578408",0.683431940533418
"cg12147906","VAE63","cg12147906",0.683267831694881
"cg15633107","VAE63","cg15633107",0.682574581479657
"cg03797537","VAE63","cg03797537",0.682087510939886
"cg12625496","VAE63","cg12625496",0.682074769804757
"cg04496304","VAE63","cg04496304",0.681969868875556
"cg12488005","VAE63","cg12488005",0.681850878570183
"cg01571775","VAE63","cg01571775",0.681822500133932
"cg25547937","VAE63","cg25547937",0.681809871536322
"cg08453811","VAE63","cg08453811",0.681807058988918
"cg01414487","VAE63","cg01414487",0.681578157969259
"cg11855587","VAE63","cg11855587",0.681359282344586
"cg08183341","VAE63","cg08183341",0.680988036613051
"cg21692930","VAE63","cg21692930",0.68085358386539
"cg16929955","VAE63","cg16929955",0.680374336424764
"cg07036745","VAE63","cg07036745",0.679786240450403
"cg01441699","VAE63","cg01441699",0.679433300200099
"cg23098803","VAE63","cg23098803",0.679390493651475
"cg23871081","VAE63","cg23871081",0.679290266734007
"cg08261617","VAE63","cg08261617",0.679130552555988
"cg14559574","VAE63","cg14559574",0.679092871811156
"cg27377339","VAE63","cg27377339",0.678966814082199
"cg04032181","VAE63","cg04032181",0.678680456133289
"cg07132187","VAE63","cg07132187",0.678604401071384
"cg02295101","VAE63","cg02295101",0.678500319385227
"cg20064897","VAE63","cg20064897",0.678449401147584
"cg21871080","VAE63","cg21871080",0.678448388593379
"cg16923709","VAE63","cg16923709",0.678401364345664
"cg16952362","VAE63","cg16952362",0.678163360543906
"cg23710823","VAE63","cg23710823",0.678116378775465
"cg25079100","VAE63","cg25079100",0.67794636921541
"cg00627998","VAE63","cg00627998",0.677868428509052
"cg18173003","VAE63","cg18173003",0.67644960284081
"cg03712965","VAE63","cg03712965",0.676214655105971
"cg08220548","VAE63","cg08220548",0.675999607956656
"cg15108048","VAE63","cg15108048",0.67584400618193
"cg00834755","VAE63","cg00834755",0.675735373396457
"cg04475936","VAE63","cg04475936",0.675645511362087
"cg02274336","VAE63","cg02274336",0.675635464529892
"cg06035414","VAE63","cg06035414",0.675376166795106
"cg00502576","VAE63","cg00502576",0.674639400834312
"cg17200049","VAE63","cg17200049",0.674518610398818
"cg00604142","VAE63","cg00604142",0.674427112956896
"cg19946641","VAE63","cg19946641",0.674365516868195
"cg17067025","VAE63","cg17067025",0.674216387393842
"cg09298273","VAE63","cg09298273",0.674013704380113
"cg24481376","VAE63","cg24481376",0.673732693228762
"cg15363979","VAE63","cg15363979",0.673711798535442
"cg26788834","VAE63","cg26788834",0.673599299280963
"cg24699087","VAE63","cg24699087",0.673192660588737
"cg02517686","VAE63","cg02517686",0.673191725571605
"cg19534870","VAE63","cg19534870",0.67307507762456
"cg06801941","VAE63","cg06801941",0.673014172383186
"cg23837945","VAE63","cg23837945",0.672567835316813
"cg13399714","VAE63","cg13399714",0.67252889423375
"cg20376009","VAE63","cg20376009",0.672503206189256
"cg08288942","VAE63","cg08288942",0.672353117977488
"cg04573564","VAE63","cg04573564",0.67232119120446
"cg15286037","VAE63","cg15286037",0.672304451471049
"cg05974921","VAE63","cg05974921",0.672202235507164
"cg03529595","VAE63","cg03529595",0.671890724893318
"cg04721098","VAE63","cg04721098",0.671689249530004
"cg04804542","VAE63","cg04804542",0.671410973696983
"cg02828779","VAE63","cg02828779",0.671341859596298
"cg15875607","VAE63","cg15875607",0.671285657870726
"cg15657220","VAE63","cg15657220",0.671043676875586
"cg04172166","VAE63","cg04172166",0.670899307088977
"cg10324825","VAE63","cg10324825",0.670827994039541
"cg24432450","VAE63","cg24432450",0.670713105488238
"cg04303969","VAE63","cg04303969",0.670627123882378
"cg06826870","VAE63","cg06826870",0.670606111699096
"cg20099166","VAE63","cg20099166",0.670177984084128
"cg23270757","VAE63","cg23270757",0.669889883749347
"cg02152091","VAE63","cg02152091",0.669848528120454
"cg02361493","VAE63","cg02361493",0.669533274459767
"cg16066871","VAE63","cg16066871",0.669519035819013
"cg12549906","VAE63","cg12549906",0.669459661399041
"cg15022359","VAE63","cg15022359",0.669342759900972
"cg11885299","VAE63","cg11885299",0.669237577662546
"cg15416972","VAE63","cg15416972",0.668875262545364
"cg27503920","VAE63","cg27503920",0.668722676446486
"cg10203588","VAE63","cg10203588",0.668537903104363
"cg11968118","VAE63","cg11968118",0.668417464734353
"cg10668198","VAE63","cg10668198",0.668401231987371
"cg07808967","VAE63","cg07808967",0.6682270312032
"cg25015813","VAE63","cg25015813",0.668077192989766
"cg04757991","VAE63","cg04757991",0.667981016362517
"cg26733975","VAE63","cg26733975",0.667941598032455
"cg00706207","VAE63","cg00706207",0.667758035882061
"cg23805623","VAE63","cg23805623",0.66757025374974
"cg09371059","VAE63","cg09371059",0.667550501727481
"cg23532828","VAE63","cg23532828",0.667531293369991
"cg10340210","VAE63","cg10340210",0.66748219786193
"cg07264634","VAE63","cg07264634",0.667371288708371
"cg23808879","VAE63","cg23808879",0.667277194971959
"cg20135307","VAE63","cg20135307",0.667256768380271
"cg24482024","VAE63","cg24482024",0.667194569749274
"cg15411447","VAE63","cg15411447",0.666991678276903
"cg12593176","VAE63","cg12593176",0.666687451617978
"cg01299082","VAE63","cg01299082",0.666555232507878
"cg05757713","VAE63","cg05757713",0.666435212792752
"cg03250870","VAE63","cg03250870",0.666371864085696
"cg01989224","VAE63","cg01989224",0.666272529671732
"cg07085310","VAE63","cg07085310",0.666188280710742
"cg27361520","VAE63","cg27361520",0.666177144297281
"cg25000021","VAE63","cg25000021",0.665945033704428
"cg07560446","VAE63","cg07560446",0.665932862426015
"cg01145686","VAE63","cg01145686",0.665894377705345
"cg11096063","VAE63","cg11096063",0.66584200100769
"cg10291005","VAE63","cg10291005",0.665817088746471
"cg23050971","VAE63","cg23050971",0.665711356423181
"cg02127689","VAE63","cg02127689",0.665694533087106
"cg11585952","VAE63","cg11585952",0.665518140988432
"cg17730402","VAE63","cg17730402",0.665476167820019
"cg17937722","VAE63","cg17937722",0.665355721914157
"cg27044861","VAE63","cg27044861",0.665256963616325
"cg27168737","VAE63","cg27168737",0.665231432358432
"cg26068160","VAE63","cg26068160",0.665142562445505
"cg05716724","VAE63","cg05716724",0.665110705897164
"cg27469019","VAE63","cg27469019",0.664965290870756
"cg02476339","VAE63","cg02476339",0.664933275054993
"cg18723572","VAE63","cg18723572",0.664921800486823
"cg00111677","VAE63","cg00111677",0.664912294067571
"cg17808183","VAE63","cg17808183",0.66486288980037
"cg24085801","VAE63","cg24085801",0.664824663633666
"cg10402995","VAE63","cg10402995",0.664789805516152
"cg12652502","VAE63","cg12652502",0.664781715622352
"cg13298389","VAE63","cg13298389",0.664624153557743
"cg23302945","VAE63","cg23302945",0.664543102018326
"cg27623406","VAE63","cg27623406",0.664541779269167
"cg05283646","VAE63","cg05283646",0.664479953699358
"cg11724750","VAE63","cg11724750",0.664297524761763
"cg00591740","VAE63","cg00591740",0.664244822832858
"cg03444122","VAE63","cg03444122",0.66422361332535
"cg09163477","VAE63","cg09163477",0.66405407721895
"cg11959894","VAE63","cg11959894",0.664034812796929
"cg25758242","VAE63","cg25758242",0.663916686322954
"cg16378234","VAE63","cg16378234",0.663794595829348
"cg26411672","VAE63","cg26411672",0.663733496921626
"cg25326122","VAE63","cg25326122",0.663696404944887
"cg01914838","VAE63","cg01914838",0.663508903090002
"cg08966706","VAE63","cg08966706",0.663446898048013
"cg06542302","VAE63","cg06542302",0.663421818498041
"cg14202215","VAE63","cg14202215",0.663374751848952
"cg17147579","VAE63","cg17147579",0.663289545616133
"cg27477504","VAE63","cg27477504",0.663143732726929
"cg00574742","VAE63","cg00574742",0.66306439696129
"cg20638140","VAE63","cg20638140",0.662930442106901
"cg09055750","VAE63","cg09055750",0.662894900583811
"cg04089693","VAE63","cg04089693",0.662716415162719
"cg04888037","VAE63","cg04888037",0.662583583393754
"cg09545478","VAE63","cg09545478",0.66257936191131
"cg02992596","VAE63","cg02992596",0.662570662234081
"cg06332950","VAE63","cg06332950",0.662438949957249
"cg08034916","VAE63","cg08034916",0.662380539527667
"cg00804796","VAE63","cg00804796",0.662308755931836
"cg26675329","VAE63","cg26675329",0.662128389584749
"cg03374231","VAE63","cg03374231",0.661978014976115
"cg21544698","VAE63","cg21544698",0.661968774589198
"cg11114923","VAE63","cg11114923",0.661881275562147
"cg25642454","VAE63","cg25642454",0.661865598987234
"cg15021640","VAE63","cg15021640",0.661739817499433
"cg05847755","VAE63","cg05847755",0.661401008392407
"cg17563376","VAE63","cg17563376",0.661391338353605
"cg11350463","VAE63","cg11350463",0.661385104460352
"cg16485482","VAE63","cg16485482",0.661312221007391
"cg04303500","VAE63","cg04303500",0.661171800294975
"cg08343671","VAE63","cg08343671",0.661139408918152
"cg13513907","VAE63","cg13513907",0.661050688937036
"cg00950431","VAE63","cg00950431",0.660944833077975
"cg27118231","VAE63","cg27118231",0.660865023768592
"cg22378564","VAE63","cg22378564",0.66084778662955
"cg10943629","VAE63","cg10943629",0.660833565310048
"cg12179023","VAE63","cg12179023",0.660790869347497
"cg19764066","VAE63","cg19764066",0.660492439136642
"cg26026598","VAE63","cg26026598",0.660468884517788
"cg25284213","VAE63","cg25284213",0.660436083654648
"cg12539350","VAE63","cg12539350",0.660287755281534
"cg15995375","VAE63","cg15995375",0.659915943020074
"cg13879195","VAE63","cg13879195",0.659676775225966
"cg12051439","VAE63","cg12051439",0.659404437987737
"cg10261641","VAE63","cg10261641",0.659152281236227
"cg25370753","VAE63","cg25370753",0.658845981770534
"cg13458255","VAE63","cg13458255",0.658755710880399
"cg25804359","VAE63","cg25804359",0.658748207920749
"cg05310260","VAE63","cg05310260",0.658693321072539
"cg10421718","VAE63","cg10421718",0.658650622142547
"cg27646885","VAE63","cg27646885",0.658629807287427
"cg12145928","VAE63","cg12145928",0.65860569360336
"cg13908232","VAE63","cg13908232",0.65856320370122
"cg23770524","VAE63","cg23770524",0.658557004638058
"cg16597412","VAE63","cg16597412",0.658440154056951
"cg06100618","VAE63","cg06100618",0.658288203718814
"cg17220278","VAE63","cg17220278",0.658276399535176
"cg09842118","VAE63","cg09842118",0.658230489705653
"cg06338376","VAE63","cg06338376",0.658000910560087
"cg13532854","VAE63","cg13532854",0.657940696197365
"cg22475859","VAE63","cg22475859",0.657908135317895
"cg16119613","VAE63","cg16119613",0.657892445972815
"cg27513402","VAE63","cg27513402",0.657725515632186
"cg06903917","VAE63","cg06903917",0.657621765498514
"cg05822658","VAE63","cg05822658",0.657471700872119
"cg06020182","VAE63","cg06020182",0.657438013748301
"cg06789519","VAE63","cg06789519",0.657431821642159
"cg22463035","VAE63","cg22463035",0.657422468499014
"cg11025972","VAE63","cg11025972",0.657227502770869
"cg03072740","VAE63","cg03072740",0.65715424723653
"cg04678901","VAE63","cg04678901",0.657147022682616
"cg06231581","VAE63","cg06231581",0.657100402476406
"cg18184033","VAE63","cg18184033",0.65706318624669
"cg15770754","VAE63","cg15770754",0.657020411496606
"cg18696912","VAE63","cg18696912",0.657011236338002
"cg03665255","VAE63","cg03665255",0.656751569655451
"cg07278634","VAE63","cg07278634",0.656716276185365
"cg01455398","VAE63","cg01455398",0.656687802340639
"cg01918552","VAE63","cg01918552",0.656682336000858
"cg04922286","VAE63","cg04922286",0.656625831658551
"cg03539903","VAE63","cg03539903",0.656577212415678
"cg24378439","VAE63","cg24378439",0.656566668037427
"cg00564524","VAE63","cg00564524",0.656521154094163
"cg14116632","VAE63","cg14116632",0.656302717047553
"cg05477217","VAE63","cg05477217",0.656298994152497
"cg00303418","VAE63","cg00303418",0.656243799307245
"cg19673176","VAE63","cg19673176",0.656212360159076
"cg11325950","VAE63","cg11325950",0.656000560644368
"cg08733933","VAE63","cg08733933",0.655999115250476
"cg12299264","VAE63","cg12299264",0.655970267488646
"cg00885023","VAE63","cg00885023",0.655934111358926
"cg07211465","VAE63","cg07211465",0.655916725326204
"cg23689630","VAE63","cg23689630",0.655892794926711
"cg06405820","VAE63","cg06405820",0.655824823789437
"cg25795369","VAE63","cg25795369",0.655743343859016
"cg15095926","VAE63","cg15095926",0.655724792470873
"cg11866331","VAE63","cg11866331",0.655710625749605
"cg06280032","VAE63","cg06280032",0.655700611182167
"cg05010113","VAE63","cg05010113",0.655696167982597
"cg24080465","VAE63","cg24080465",0.655680673024935
"cg08900158","VAE63","cg08900158",0.655622079482249
"cg26247186","VAE63","cg26247186",0.655555750697754
"cg15733245","VAE63","cg15733245",0.655523716144536
"cg00429509","VAE63","cg00429509",0.655476377618361
"cg05489054","VAE63","cg05489054",0.655413517987609
"cg01068621","VAE63","cg01068621",0.655263250215948
"cg25144149","VAE63","cg25144149",0.655133574083115
"cg03433362","VAE63","cg03433362",0.6550665375474
"cg00691081","VAE63","cg00691081",0.655044871261643
"cg26898869","VAE63","cg26898869",0.65504020785939
"cg05583676","VAE63","cg05583676",0.6550373051395
"cg18964630","VAE63","cg18964630",0.655012610403793
"cg21242232","VAE63","cg21242232",0.654749603113741
"cg15857627","VAE63","cg15857627",0.654726951309411
"cg08240074","VAE63","cg08240074",0.654593514487428
"cg06208665","VAE63","cg06208665",0.654578484041191
"cg03964208","VAE63","cg03964208",0.654577861750167
"cg07523142","VAE63","cg07523142",0.654576910579949
"cg13403719","VAE63","cg13403719",0.654568479020221
"cg05369347","VAE63","cg05369347",0.654466043688214
"cg21434949","VAE63","cg21434949",0.654453251642411
"cg09081590","VAE63","cg09081590",0.65439605281771
"cg03890505","VAE63","cg03890505",0.654372180057394
"cg14499933","VAE63","cg14499933",0.65433148747769
"cg12056138","VAE63","cg12056138",0.654277985092236
"cg11754535","VAE63","cg11754535",0.654096552659987
"cg09627060","VAE63","cg09627060",0.654078110469088
"cg03367622","VAE63","cg03367622",0.654012015179201
"cg02273779","VAE63","cg02273779",0.653892180873788
"cg00480381","VAE63","cg00480381",0.653887998949135
"cg14776195","VAE63","cg14776195",0.653822974373597
"cg12750151","VAE63","cg12750151",0.653774420606189
"cg16678467","VAE63","cg16678467",0.65362788774976
"cg04574826","VAE63","cg04574826",0.653625299622853
"cg07810282","VAE63","cg07810282",0.653610803124048
"cg07782924","VAE63","cg07782924",0.653583366545963
"cg10006042","VAE63","cg10006042",0.653564311497598
"cg18387839","VAE63","cg18387839",0.653340798783561
"cg13707623","VAE63","cg13707623",0.653224692583963
"cg14781383","VAE63","cg14781383",0.653219330445784
"cg26646554","VAE63","cg26646554",0.653210787206
"cg25163651","VAE63","cg25163651",0.653185068036602
"cg25459623","VAE63","cg25459623",0.65302797340828
"cg25209132","VAE63","cg25209132",0.653013355192792
"cg15775549","VAE63","cg15775549",0.652982060346064
"cg02511531","VAE63","cg02511531",0.652821234143198
"cg21252529","VAE63","cg21252529",0.652819540913842
"cg07460717","VAE63","cg07460717",0.65254904350564
"cg15067713","VAE63","cg15067713",0.652485184093072
"cg24984629","VAE63","cg24984629",0.652443565636734
"cg15928392","VAE63","cg15928392",0.652372878081443
"cg02862059","VAE63","cg02862059",0.65235173520822
"cg21403609","VAE63","cg21403609",0.652223839036051
"cg05904338","VAE63","cg05904338",0.652074395685207
"cg16082141","VAE63","cg16082141",0.65201225875294
"cg03112417","VAE63","cg03112417",0.651902345175383
"cg08158778","VAE63","cg08158778",0.651881610164483
"cg03859909","VAE63","cg03859909",0.651795546993448
"cg16154462","VAE63","cg16154462",0.651766428287558
"cg26985715","VAE63","cg26985715",0.65170804255771
"cg23951114","VAE63","cg23951114",0.651694197025427
"cg25587159","VAE63","cg25587159",0.651677826649237
"cg00030627","VAE63","cg00030627",0.651624696677535
"cg05093561","VAE63","cg05093561",0.651458930756932
"cg01728507","VAE63","cg01728507",0.651425722339824
"cg26936577","VAE63","cg26936577",0.65116941852473
"cg22965752","VAE63","cg22965752",0.65115294929148
"cg22169384","VAE63","cg22169384",0.65114262288967
"cg08800670","VAE63","cg08800670",0.651134270887846
"cg11650926","VAE63","cg11650926",0.651095140643724
"cg03724896","VAE63","cg03724896",0.651007162303681
"cg17803430","VAE63","cg17803430",0.650903815768172
"cg26894484","VAE63","cg26894484",0.650853412100332
"cg24489074","VAE63","cg24489074",0.650787459534365
"cg27442419","VAE63","cg27442419",0.650763627260543
"cg04220922","VAE63","cg04220922",0.650622551103994
"cg13819319","VAE63","cg13819319",0.650605722204905
"cg17664099","VAE63","cg17664099",0.650574594826785
"cg14597067","VAE63","cg14597067",0.650569217851053
"cg09218240","VAE63","cg09218240",0.650563378523082
"cg26155032","VAE63","cg26155032",0.650558469715569
"cg02542748","VAE63","cg02542748",0.650536094533223
"cg00913032","VAE63","cg00913032",0.650506076159991
"cg20971927","VAE63","cg20971927",0.650495610063288
"cg25405895","VAE63","cg25405895",0.650428994809993
"cg16146849","VAE63","cg16146849",0.65039961063025
"cg22493212","VAE63","cg22493212",0.650343509811901
"cg20078074","VAE63","cg20078074",0.650321508270166
"cg13614229","VAE63","cg13614229",0.650316796510941
"cg07124832","VAE63","cg07124832",0.650223890235164
"cg06097772","VAE63","cg06097772",0.650213312256391
"cg01164334","VAE63","cg01164334",0.650162020189855
"cg16301163","VAE63","cg16301163",0.650147336669787
"cg07891080","VAE63","cg07891080",0.650069779802727
"cg04386839","VAE63","cg04386839",0.649972644828137
"cg13874287","VAE63","cg13874287",0.649890461798657
"cg07612615","VAE63","cg07612615",0.649851245441729
"cg17623854","VAE63","cg17623854",0.649771148283998
"cg06362966","VAE63","cg06362966",0.649683208566832
"cg13649681","VAE63","cg13649681",0.649673666837002
"cg01075852","VAE63","cg01075852",0.649663662213767
"cg25174439","VAE63","cg25174439",0.649643015417698
"cg18058682","VAE63","cg18058682",0.649544546851255
"cg06970571","VAE63","cg06970571",0.649468799171603
"cg00647233","VAE63","cg00647233",0.649426046559896
"cg11737413","VAE63","cg11737413",0.649397756500603
"cg06203976","VAE63","cg06203976",0.64936886349612
"cg04413782","VAE63","cg04413782",0.649356057349085
"cg26015743","VAE63","cg26015743",0.649309113884909
"cg03652429","VAE63","cg03652429",0.649297747721927
"cg14218275","VAE63","cg14218275",0.649254552398648
"cg11697317","VAE63","cg11697317",0.649095032330341
"cg22899392","VAE63","cg22899392",0.648938772124684
"cg20321706","VAE63","cg20321706",0.648899028995603
"cg06853230","VAE63","cg06853230",0.648881116305621
"cg26159368","VAE63","cg26159368",0.648871270321717
"cg02939598","VAE63","cg02939598",0.648732408303495
"cg00203347","VAE63","cg00203347",0.648699931284564
"cg17484771","VAE63","cg17484771",0.648601540747097
"cg23603027","VAE63","cg23603027",0.64858966363316
"cg03030984","VAE63","cg03030984",0.64844838866969
"cg26148774","VAE63","cg26148774",0.648422437189237
"cg12736773","VAE63","cg12736773",0.648382213016974
"cg24285942","VAE63","cg24285942",0.648355869686552
"cg00618717","VAE63","cg00618717",0.648355507137087
"cg25198599","VAE63","cg25198599",0.64823788494624
"cg24432078","VAE63","cg24432078",0.648206877734863
"cg03306946","VAE63","cg03306946",0.648158411830675
"cg16924963","VAE63","cg16924963",0.648051584069695
"cg07511633","VAE63","cg07511633",0.64798111826495
"cg06875598","VAE63","cg06875598",0.647906764787277
"cg06013060","VAE63","cg06013060",0.647900943456873
"cg10705570","VAE63","cg10705570",0.647877912240378
"cg13063207","VAE63","cg13063207",0.64787665090066
"cg09559163","VAE63","cg09559163",0.647850165421955
"cg06960203","VAE63","cg06960203",0.647815735398379
"cg06741568","VAE63","cg06741568",0.647781466804592
"cg03917613","VAE63","cg03917613",0.64767204401515
"cg19340235","VAE63","cg19340235",0.647666163042897
"cg03541887","VAE63","cg03541887",0.647634491738983
"cg17526441","VAE63","cg17526441",0.647587330199363
"cg13224197","VAE63","cg13224197",0.647480717799682
"cg04138591","VAE63","cg04138591",0.647430124936317
"cg10305299","VAE63","cg10305299",0.647390241296297
"cg23912081","VAE63","cg23912081",0.647356094853881
"cg15111360","VAE63","cg15111360",0.647308754552147
"cg13827556","VAE63","cg13827556",0.64714247009942
"cg00737841","VAE63","cg00737841",0.647119922892532
"cg12510055","VAE63","cg12510055",0.647107468810944
"cg17322632","VAE63","cg17322632",0.647061177272796
"cg11085304","VAE63","cg11085304",0.647026192676731
"cg17335657","VAE63","cg17335657",0.647004251110196
"cg11199751","VAE63","cg11199751",0.646895172844195
"cg22511368","VAE63","cg22511368",0.646884433724374
"cg04687551","VAE63","cg04687551",0.646882291175095
"cg12476129","VAE63","cg12476129",0.646854892634373
"cg25832274","VAE63","cg25832274",0.646791841799881
"cg13232438","VAE63","cg13232438",0.646758769612567
"cg07402939","VAE63","cg07402939",0.646694624246292
"cg25054816","VAE63","cg25054816",0.646691467650891
"cg13909949","VAE63","cg13909949",0.646679328366082
"cg12800781","VAE63","cg12800781",0.646624063877735
"cg08421080","VAE63","cg08421080",0.646564485547833
"cg22263031","VAE63","cg22263031",0.646561892472771
"cg24145613","VAE63","cg24145613",0.646498412339723
"cg21964162","VAE63","cg21964162",0.646473691586976
"cg20274673","VAE63","cg20274673",0.646453611097346
"cg00950086","VAE63","cg00950086",0.646446030753329
"cg16909660","VAE63","cg16909660",0.646442632891144
"cg11484348","VAE63","cg11484348",0.646399445976486
"cg20280258","VAE63","cg20280258",0.646237857227978
"cg20482112","VAE63","cg20482112",0.646225743214395
"cg16359424","VAE63","cg16359424",0.646202686500001
"cg21273584","VAE63","cg21273584",0.646198900156382
"cg14644941","VAE63","cg14644941",0.646100988669864
"cg24833981","VAE63","cg24833981",0.646049486832866
"cg00754103","VAE63","cg00754103",0.646047809152308
"cg08003956","VAE63","cg08003956",0.645817992085955
"cg09299053","VAE63","cg09299053",0.645796238568415
"cg04653893","VAE63","cg04653893",0.645775568509642
"cg01722584","VAE63","cg01722584",0.645718940368309
"cg15617549","VAE63","cg15617549",0.645672471672035
"cg02530656","VAE63","cg02530656",0.645616081051182
"cg05295082","VAE63","cg05295082",0.645481398572638
"cg00227651","VAE63","cg00227651",0.645346312218515
"cg01999908","VAE63","cg01999908",0.645340365478524
"cg25219874","VAE63","cg25219874",0.645325551795452
"cg23325413","VAE63","cg23325413",0.645284488032002
"cg21843627","VAE63","cg21843627",0.645123596082189
"cg01247987","VAE63","cg01247987",0.645107904658987
"cg18286698","VAE63","cg18286698",0.645034038623034
"cg22033936","VAE63","cg22033936",0.64502733965529
"cg27145495","VAE63","cg27145495",0.645020712980914
"cg22686718","VAE63","cg22686718",0.644987117793871
"cg02342892","VAE63","cg02342892",0.644965336998528
"cg25923883","VAE63","cg25923883",0.644850238128766
"cg08326879","VAE63","cg08326879",0.644693965053088
"cg01398502","VAE63","cg01398502",0.644663378325858
"cg10328538","VAE63","cg10328538",0.644563383891551
"cg11017535","VAE63","cg11017535",0.644552488962174
"cg26182253","VAE63","cg26182253",0.644405593852052
"cg14186245","VAE63","cg14186245",0.644379379206828
"cg25947490","VAE63","cg25947490",0.644326785652212
